EVENTTYPE;REGISTERDATE;STOPID;ODOMETER;LATITUDE;LONGITUDE;TASKID;LINEID;TRIPID;DATAGRAMID;DATAGRAMDATE;BUSID
0;2-nov-18;501852;1217;34039267;-765468783;383;421;918;5795570835;01-NOV-18 06.56.11.000000 PM;1
0;2-nov-18;501950;3;34038600;-765468783;383;421;918;5795570881;01-NOV-18 06.56.12.000000 PM;1
0;2-nov-18;501852;1271;34035567;-765468933;383;421;918;5795572057;01-NOV-18 06.56.40.000000 PM;1
0;2-nov-18;501950;31;34033683;-765468450;383;421;918;5795572578;01-NOV-18 06.56.54.000000 PM;1
0;2-nov-18;501950;335;34001150;-765465767;383;421;918;5795573699;01-NOV-18 06.57.23.000000 PM;1
0;2-nov-18;501951;1023;34132900;-765479900;383;421;439;5795657110;01-NOV-18 07.31.30.000000 PM;1
0;2-nov-18;501951;1215;34148400;-765482350;383;421;439;5795660998;01-NOV-18 07.33.03.000000 PM;1
0;2-nov-18;501855;2;34151767;-765482600;383;421;439;5795661037;01-NOV-18 07.33.04.000000 PM;1
0;2-nov-18;501855;425;34191717;-765482533;383;421;439;5795664126;01-NOV-18 07.34.18.000000 PM;1
0;2-nov-18;501855;737;34220817;-765474633;383;421;439;5795667501;01-NOV-18 07.35.40.000000 PM;1
0;2-nov-18;501753;47;34242933;-765466283;383;421;439;5795672858;01-NOV-18 07.37.46.000000 PM;1
0;2-nov-18;501701;-1;34314517;-765433200;383;421;439;5795676002;01-NOV-18 07.39.04.000000 PM;1
0;2-nov-18;501753;966;34315500;-765432650;383;421;439;5795676338;01-NOV-18 07.39.12.000000 PM;1
0;2-nov-18;501701;24;34319050;-765430133;383;421;439;5795677969;01-NOV-18 07.39.51.000000 PM;1
0;2-nov-18;502300;941;33710600;-765369183;383;421;484;5795356341;01-NOV-18 09.05.42.000000 PM;1
0;2-nov-18;502300;1071;33715667;-765379317;383;421;484;5795357313;01-NOV-18 09.06.12.000000 PM;1
0;2-nov-18;502300;1232;33724200;-765396183;383;421;484;5795357761;01-NOV-18 09.06.27.000000 PM;1
0;2-nov-18;502201;4;33726317;-765400433;383;421;484;5795357919;01-NOV-18 09.06.32.000000 PM;1
0;2-nov-18;502201;32;33727800;-765402867;383;421;484;5795358036;01-NOV-18 09.06.36.000000 PM;1
0;2-nov-18;502201;34;33728483;-765403967;383;421;484;5795358197;01-NOV-18 09.06.42.000000 PM;1
0;2-nov-18;502201;16;33729933;-765406383;383;421;484;5795359025;01-NOV-18 09.07.09.000000 PM;1
0;2-nov-18;502201;317;33751400;-765421717;383;421;484;5795359775;01-NOV-18 09.07.33.000000 PM;1
0;2-nov-18;502201;472;33764550;-765425233;383;421;484;5795360702;01-NOV-18 09.08.02.000000 PM;1
0;2-nov-18;502151;3;33770367;-765426983;383;421;484;5795361065;01-NOV-18 09.08.14.000000 PM;1
0;2-nov-18;502201;585;33773133;-765427917;383;421;484;5795361622;01-NOV-18 09.08.32.000000 PM;1
0;2-nov-18;502151;32;33774850;-765428233;383;421;484;5795362102;01-NOV-18 09.08.47.000000 PM;1
0;2-nov-18;502151;407;33810950;-765436917;383;421;484;5795363017;01-NOV-18 09.09.16.000000 PM;1
0;2-nov-18;502151;923;33854417;-765445233;383;421;484;5795363929;01-NOV-18 09.09.45.000000 PM;1
0;2-nov-18;502151;1313;33895917;-765450500;383;421;484;5795364872;01-NOV-18 09.10.14.000000 PM;1
0;2-nov-18;502151;1577;33919117;-765455467;383;421;484;5795365418;01-NOV-18 09.10.31.000000 PM;1
0;2-nov-18;502051;-1;33937117;-765458550;383;421;484;5795365946;01-NOV-18 09.10.47.000000 PM;1
0;2-nov-18;502151;1884;33939550;-765459017;383;421;484;5795366328;01-NOV-18 09.11.00.000000 PM;1
0;2-nov-18;502151;1893;33941283;-765459150;383;421;484;5795367231;01-NOV-18 09.11.29.000000 PM;1
0;2-nov-18;502051;32;33941683;-765459167;383;421;484;5795367262;01-NOV-18 09.11.30.000000 PM;1
0;2-nov-18;502051;254;33962850;-765462983;383;421;484;5795368154;01-NOV-18 09.11.59.000000 PM;1
0;2-nov-18;502051;420;33977850;-765463900;383;421;484;5795369064;01-NOV-18 09.12.29.000000 PM;1
0;2-nov-18;502051;439;33979533;-765463817;383;421;484;5795370012;01-NOV-18 09.12.58.000000 PM;1
0;2-nov-18;502051;638;34000183;-765464150;383;421;484;5795370934;01-NOV-18 09.13.27.000000 PM;1
0;2-nov-18;502051;1050;34035133;-765467300;383;421;484;5795371850;01-NOV-18 09.13.56.000000 PM;1
0;2-nov-18;501951;4;34036017;-765467450;383;421;484;5795371886;01-NOV-18 09.13.57.000000 PM;1
0;2-nov-18;502051;1783;34039433;-765466650;383;421;484;5795372823;01-NOV-18 09.14.26.000000 PM;1
0;2-nov-18;501951;31;34042350;-765467733;383;421;484;5795373599;01-NOV-18 09.14.51.000000 PM;1
0;2-nov-18;501951;333;34069467;-765471217;383;421;484;5795374433;01-NOV-18 09.15.20.000000 PM;1
0;2-nov-18;501951;549;34088883;-765472583;383;421;484;5795375352;01-NOV-18 09.15.49.000000 PM;1
0;2-nov-18;501951;791;34113717;-765476917;383;421;484;5795376269;01-NOV-18 09.16.19.000000 PM;1
0;2-nov-18;501951;1040;34132567;-765479733;383;421;484;5795376851;01-NOV-18 09.16.38.000000 PM;1
0;2-nov-18;501951;1094;34138350;-765480933;383;421;484;5795377757;01-NOV-18 09.17.07.000000 PM;1
0;2-nov-18;501951;1100;34138583;-765480967;383;421;484;5795378669;01-NOV-18 09.17.36.000000 PM;1
0;2-nov-18;501855;1;34151850;-765482000;383;421;484;5795379459;01-NOV-18 09.18.01.000000 PM;1
0;2-nov-18;501951;1294;34154483;-765481917;383;421;484;5795379604;01-NOV-18 09.18.06.000000 PM;1
0;2-nov-18;501951;1299;34154550;-765482333;383;421;484;5795380532;01-NOV-18 09.18.36.000000 PM;1
0;2-nov-18;501951;1309;34155633;-765482400;383;421;484;5795381395;01-NOV-18 09.19.05.000000 PM;1
0;2-nov-18;501855;33;34156433;-765482417;383;421;484;5795381895;01-NOV-18 09.19.22.000000 PM;1
0;2-nov-18;501855;320;34185067;-765482667;383;421;484;5795382884;01-NOV-18 09.19.54.000000 PM;1
0;2-nov-18;500104;-1;34893500;-765079650;383;421;9915;5794907604;01-NOV-18 09.50.06.000000 PM;1
0;2-nov-18;500104;-1;34893500;-765079683;383;421;9915;5794908434;01-NOV-18 09.50.37.000000 PM;1
0;2-nov-18;500104;-1;34893500;-765079667;383;421;9915;5794909258;01-NOV-18 09.51.08.000000 PM;1
0;2-nov-18;500104;-1;34893483;-765079667;383;421;9915;5794910146;01-NOV-18 09.51.39.000000 PM;1
0;2-nov-18;500104;-1;34893483;-765079667;383;421;9915;5794910666;01-NOV-18 09.51.56.000000 PM;1
0;2-nov-18;500104;-1;34893483;-765079650;383;421;9915;5794910721;01-NOV-18 09.51.58.000000 PM;1
0;2-nov-18;500104;-1;34893500;-765079650;383;421;9915;5794911596;01-NOV-18 09.52.30.000000 PM;1
0;2-nov-18;500104;-1;34893483;-765079650;383;421;9915;5794912414;01-NOV-18 09.53.01.000000 PM;1
0;2-nov-18;500104;-1;34893467;-765079667;383;421;9915;5794913292;01-NOV-18 09.53.33.000000 PM;1
0;2-nov-18;500104;31;34894167;-765081800;383;421;9915;5794913872;01-NOV-18 09.53.56.000000 PM;1
0;2-nov-18;500106;-1;34894517;-765082783;383;421;9915;5794913967;01-NOV-18 09.53.59.000000 PM;1
0;2-nov-18;500104;-1;34894717;-765083400;383;421;9915;5794914032;01-NOV-18 09.54.01.000000 PM;1
0;2-nov-18;500104;-1;34895950;-765086950;383;421;9915;5794914502;01-NOV-18 09.54.20.000000 PM;1
0;2-nov-18;500106;-1;34895950;-765086950;383;421;1014;5794914814;01-NOV-18 09.54.31.000000 PM;1
0;2-nov-18;500106;-1;34895950;-765086933;383;421;1014;5794915602;01-NOV-18 09.55.00.000000 PM;1
0;2-nov-18;500106;-1;34895950;-765086900;383;421;1014;5794916323;01-NOV-18 09.55.29.000000 PM;1
0;2-nov-18;500106;-1;34895933;-765086867;383;421;1014;5794917109;01-NOV-18 09.55.58.000000 PM;1
0;2-nov-18;500106;34;34896883;-765089133;383;421;1014;5794917613;01-NOV-18 09.56.16.000000 PM;1
0;2-nov-18;500106;47;34897583;-765090917;383;421;1014;5794917659;01-NOV-18 09.56.18.000000 PM;1
0;2-nov-18;500106;27;34896450;-765093483;383;421;1014;5794917784;01-NOV-18 09.56.23.000000 PM;1
0;2-nov-18;500106;273;34884617;-765110300;383;421;1014;5794918549;01-NOV-18 09.56.53.000000 PM;1
0;2-nov-18;500106;573;34859983;-765124533;383;421;1014;5794919124;01-NOV-18 09.57.15.000000 PM;1
0;2-nov-18;502550;-1;34847133;-765132500;383;421;1014;5794919488;01-NOV-18 09.57.28.000000 PM;1
0;2-nov-18;500106;881;34844683;-765134083;383;421;1014;5794919928;01-NOV-18 09.57.45.000000 PM;1
0;2-nov-18;502400;40;34630850;-765257400;383;421;1014;5794933733;01-NOV-18 10.06.30.000000 PM;1
0;2-nov-18;502350;3;34613050;-765270450;383;421;1014;5794934338;01-NOV-18 10.06.53.000000 PM;1
0;2-nov-18;502400;331;34611583;-765271483;383;421;1014;5794934739;01-NOV-18 10.07.07.000000 PM;1
0;2-nov-18;502400;333;34610100;-765272483;383;421;1014;5794936180;01-NOV-18 10.08.06.000000 PM;1
0;2-nov-18;502350;34;34608850;-765273567;383;421;1014;5794936365;01-NOV-18 10.08.13.000000 PM;1
0;2-nov-18;502350;331;34584967;-765290467;383;421;1014;5794937092;01-NOV-18 10.08.43.000000 PM;1
0;2-nov-18;502350;347;34583750;-765291517;383;421;1014;5794937825;01-NOV-18 10.09.13.000000 PM;1
0;2-nov-18;500602;-1;34567917;-765303983;383;421;1014;5794938450;01-NOV-18 10.09.39.000000 PM;1
0;2-nov-18;502350;593;34566417;-765305067;383;421;1014;5794938512;01-NOV-18 10.09.42.000000 PM;1
0;2-nov-18;500602;31;34563517;-765306633;383;421;1014;5794939229;01-NOV-18 10.10.11.000000 PM;1
0;2-nov-18;500602;226;34546200;-765317283;383;421;1014;5794939729;01-NOV-18 10.10.32.000000 PM;1
0;2-nov-18;500800;3;34526550;-765314500;383;421;1014;5794940468;01-NOV-18 10.10.59.000000 PM;1
0;2-nov-18;500602;530;34524667;-765313933;383;421;1014;5794940523;01-NOV-18 10.11.02.000000 PM;1
0;2-nov-18;500602;531;34522100;-765312717;383;421;1014;5794941225;01-NOV-18 10.11.30.000000 PM;1
0;2-nov-18;500602;541;34521767;-765312550;383;421;1014;5794941930;01-NOV-18 10.12.00.000000 PM;1
0;2-nov-18;500800;31;34521733;-765312550;383;421;1014;5794942120;01-NOV-18 10.12.07.000000 PM;1
0;2-nov-18;500800;179;34508033;-765308833;383;421;1014;5794942579;01-NOV-18 10.12.25.000000 PM;1
0;2-nov-18;500850;4;34488000;-765302350;383;421;1014;5794943106;01-NOV-18 10.12.46.000000 PM;1
0;2-nov-18;500800;450;34485100;-765301350;383;421;1014;5794943484;01-NOV-18 10.13.01.000000 PM;1
0;2-nov-18;500850;37;34482967;-765300933;383;421;1014;5794943904;01-NOV-18 10.13.19.000000 PM;1
0;2-nov-18;500850;75;34478550;-765300333;383;421;1014;5794944596;01-NOV-18 10.13.48.000000 PM;1
0;2-nov-18;500850;253;34463217;-765295900;383;421;1014;5794945316;01-NOV-18 10.14.17.000000 PM;1
0;2-nov-18;500850;594;34430217;-765287833;383;421;1014;5794946036;01-NOV-18 10.14.46.000000 PM;1
0;2-nov-18;500850;634;34428650;-765287550;383;421;1014;5794946762;01-NOV-18 10.15.16.000000 PM;1
0;2-nov-18;502151;1326;33892483;-765450200;383;421;192;5796270302;01-NOV-18 12.00.08.000000 PM;1
0;2-nov-18;502151;1593;33919400;-765455183;383;421;192;5796270814;01-NOV-18 12.00.27.000000 PM;1
0;2-nov-18;502051;-1;33937300;-765458867;383;421;192;5796271324;01-NOV-18 12.00.44.000000 PM;1
0;2-nov-18;502151;1884;33939233;-765459483;383;421;192;5796271689;01-NOV-18 12.00.57.000000 PM;1
0;2-nov-18;502151;1889;33941800;-765459750;383;421;192;5796272579;01-NOV-18 12.01.26.000000 PM;1
0;2-nov-18;502051;31;33942433;-765459850;383;421;192;5796272581;01-NOV-18 12.01.26.000000 PM;1
0;2-nov-18;502051;52;33945050;-765459800;383;421;192;5796273373;01-NOV-18 12.01.55.000000 PM;1
0;2-nov-18;502051;168;33958500;-765462133;383;421;192;5796274233;01-NOV-18 12.02.25.000000 PM;1
0;2-nov-18;502051;415;33978633;-765464600;383;421;192;5796275175;01-NOV-18 12.02.58.000000 PM;1
0;2-nov-18;502051;725;34011733;-765464500;383;421;192;5796275951;01-NOV-18 12.03.23.000000 PM;1
0;2-nov-18;501951;-1;34036883;-765468417;383;421;192;5796276521;01-NOV-18 12.03.42.000000 PM;1
0;2-nov-18;502051;1793;34038983;-765469233;383;421;192;5796277395;01-NOV-18 12.04.11.000000 PM;1
0;2-nov-18;501951;33;34040267;-765469000;383;421;192;5796277663;01-NOV-18 12.04.20.000000 PM;1
0;2-nov-18;501951;349;34068950;-765473567;383;421;192;5796278544;01-NOV-18 12.04.50.000000 PM;1
0;2-nov-18;501951;750;34112283;-765477300;383;421;192;5796279426;01-NOV-18 12.05.19.000000 PM;1
0;2-nov-18;501951;1032;34132033;-765480150;383;421;192;5796279800;01-NOV-18 12.05.32.000000 PM;1
0;2-nov-18;501951;1107;34138450;-765481633;383;421;192;5796280689;01-NOV-18 12.06.02.000000 PM;1
0;2-nov-18;501951;1107;34138367;-765481617;383;421;192;5796281481;01-NOV-18 12.06.30.000000 PM;1
0;2-nov-18;501855;-1;34152433;-765482750;383;421;192;5796282498;01-NOV-18 12.07.05.000000 PM;1
0;2-nov-18;501951;1292;34152433;-765482750;383;421;192;5796282502;01-NOV-18 12.07.05.000000 PM;1
0;2-nov-18;501951;1293;34154417;-765482583;383;421;192;5796283209;01-NOV-18 12.07.29.000000 PM;1
0;2-nov-18;501855;32;34156450;-765482700;383;421;192;5796283941;01-NOV-18 12.07.54.000000 PM;1
0;2-nov-18;501855;339;34188100;-765483000;383;421;192;5796284800;01-NOV-18 12.08.25.000000 PM;1
0;2-nov-18;501855;693;34216417;-765477017;383;421;192;5796285631;01-NOV-18 12.08.55.000000 PM;1
0;2-nov-18;501855;716;34218417;-765476233;383;421;192;5796286452;01-NOV-18 12.09.24.000000 PM;1
0;2-nov-18;501855;742;34220733;-765475417;383;421;192;5796287129;01-NOV-18 12.09.47.000000 PM;1
0;2-nov-18;501753;-1;34235683;-765469733;383;421;192;5796287749;01-NOV-18 12.10.08.000000 PM;1
0;2-nov-18;501855;1004;34236483;-765469533;383;421;192;5796287975;01-NOV-18 12.10.16.000000 PM;1
0;2-nov-18;501855;1004;34236617;-765469117;383;421;192;5796288854;01-NOV-18 12.10.45.000000 PM;1
0;2-nov-18;501855;997;34238200;-765468783;383;421;192;5796289735;01-NOV-18 12.11.14.000000 PM;1
0;2-nov-18;501855;997;34238217;-765468667;383;421;192;5796290528;01-NOV-18 12.11.44.000000 PM;1
0;2-nov-18;501753;31;34241267;-765467417;383;421;192;5796290849;01-NOV-18 12.11.54.000000 PM;1
0;2-nov-18;501753;370;34275000;-765454933;383;421;192;5796291709;01-NOV-18 12.12.24.000000 PM;1
0;2-nov-18;501753;678;34296633;-765444250;383;421;192;5796292196;01-NOV-18 12.12.42.000000 PM;1
0;2-nov-18;501701;2;34314717;-765433583;383;421;192;5796292802;01-NOV-18 12.13.02.000000 PM;1
0;2-nov-18;501753;970;34315600;-765433033;383;421;192;5796293241;01-NOV-18 12.13.17.000000 PM;1
0;2-nov-18;501753;979;34317500;-765431767;383;421;192;5796293937;01-NOV-18 12.13.41.000000 PM;1
0;2-nov-18;501753;959;34317350;-765431917;383;421;192;5796294821;01-NOV-18 12.14.11.000000 PM;1
0;2-nov-18;501701;36;34319300;-765430817;383;421;192;5796295277;01-NOV-18 12.14.28.000000 PM;1
0;2-nov-18;501701;156;34330500;-765423817;383;421;192;5796296060;01-NOV-18 12.14.57.000000 PM;1
0;2-nov-18;501701;513;34354717;-765405050;383;421;192;5796296871;01-NOV-18 12.15.26.000000 PM;1
0;2-nov-18;501701;857;34381850;-765382033;383;421;192;5796297735;01-NOV-18 12.15.55.000000 PM;1
0;2-nov-18;501701;1243;34405750;-765360400;383;421;192;5796298608;01-NOV-18 12.16.25.000000 PM;1
0;2-nov-18;501701;1436;34413283;-765346383;383;421;192;5796299010;01-NOV-18 12.16.40.000000 PM;1
0;2-nov-18;501001;5;34421233;-765329900;383;421;192;5796299551;01-NOV-18 12.17.00.000000 PM;1
0;2-nov-18;501001;31;34421967;-765327483;383;421;192;5796299649;01-NOV-18 12.17.03.000000 PM;1
0;2-nov-18;501001;40;34422383;-765326017;383;421;192;5796299730;01-NOV-18 12.17.06.000000 PM;1
0;2-nov-18;501001;-1;34422383;-765325917;383;421;192;5796300591;01-NOV-18 12.17.36.000000 PM;1
0;2-nov-18;501001;17;34423100;-765323300;383;421;192;5796301016;01-NOV-18 12.17.51.000000 PM;1
0;2-nov-18;501001;55;34423617;-765321333;383;421;192;5796301102;01-NOV-18 12.17.54.000000 PM;1
0;2-nov-18;501001;55;34424083;-765318850;383;421;192;5796301205;01-NOV-18 12.17.57.000000 PM;1
0;2-nov-18;501001;109;34425683;-765310750;383;421;192;5796302069;01-NOV-18 12.18.27.000000 PM;1
0;2-nov-18;501001;109;34425683;-765310750;383;421;192;5796302893;01-NOV-18 12.18.56.000000 PM;1
0;2-nov-18;501001;174;34426100;-765304950;383;421;192;5796303678;01-NOV-18 12.19.25.000000 PM;1
0;2-nov-18;501001;342;34426983;-765289250;383;421;192;5796304519;01-NOV-18 12.19.54.000000 PM;1
0;2-nov-18;501001;342;34427100;-765289117;383;421;192;5796305382;01-NOV-18 12.20.24.000000 PM;1
0;2-nov-18;501001;363;34427150;-765285800;383;421;192;5796306215;01-NOV-18 12.20.53.000000 PM;1
0;2-nov-18;501001;664;34426117;-765259650;383;421;192;5796307009;01-NOV-18 12.21.22.000000 PM;1
0;2-nov-18;501001;900;34449167;-765266700;383;421;192;5796307803;01-NOV-18 12.21.51.000000 PM;1
0;2-nov-18;501001;1223;34475550;-765273933;383;421;192;5796308675;01-NOV-18 12.22.22.000000 PM;1
0;2-nov-18;501001;1224;34475300;-765273817;383;421;192;5796309492;01-NOV-18 12.22.52.000000 PM;1
0;2-nov-18;501001;1280;34481250;-765275667;383;421;192;5796310325;01-NOV-18 12.23.21.000000 PM;1
0;2-nov-18;501001;1280;34482017;-765275917;383;421;192;5796310329;01-NOV-18 12.23.21.000000 PM;1
0;2-nov-18;501502;-1;34493867;-765279983;383;421;192;5796310697;01-NOV-18 12.23.35.000000 PM;1
0;2-nov-18;501001;1570;34495050;-765280133;383;421;192;5796311134;01-NOV-18 12.23.50.000000 PM;1
0;2-nov-18;501001;1570;34495167;-765280183;383;421;192;5796311972;01-NOV-18 12.24.20.000000 PM;1
0;2-nov-18;501001;1561;34496283;-765280533;383;421;192;5796312809;01-NOV-18 12.24.49.000000 PM;1
7;2-nov-18;501502;-1;34496283;-765280533;383;421;192;5796312976;01-NOV-18 12.24.55.000000 PM;1
0;2-nov-18;501001;1561;34496283;-765280550;383;421;192;5796313610;01-NOV-18 12.25.18.000000 PM;1
0;2-nov-18;501502;31;34498317;-765281300;383;421;192;5796314037;01-NOV-18 12.25.31.000000 PM;1
0;2-nov-18;501502;181;34511800;-765286250;383;421;192;5796314891;01-NOV-18 12.26.02.000000 PM;1
0;2-nov-18;501502;181;34511767;-765286283;383;421;192;5796315685;01-NOV-18 12.26.32.000000 PM;1
0;2-nov-18;501502;319;34524350;-765291750;383;421;192;5796316495;01-NOV-18 12.27.01.000000 PM;1
0;2-nov-18;501502;359;34529400;-765293750;383;421;192;5796316692;01-NOV-18 12.27.08.000000 PM;1
0;2-nov-18;501552;4;34546433;-765301983;383;421;192;5796317270;01-NOV-18 12.27.28.000000 PM;1
0;2-nov-18;501502;650;34549233;-765303367;383;421;192;5796317547;01-NOV-18 12.27.38.000000 PM;1
0;2-nov-18;501502;650;34549200;-765303350;383;421;192;5796318342;01-NOV-18 12.28.07.000000 PM;1
0;2-nov-18;501502;660;34550417;-765303767;383;421;192;5796319164;01-NOV-18 12.28.36.000000 PM;1
0;2-nov-18;501552;31;34551400;-765304167;383;421;192;5796319312;01-NOV-18 12.28.40.000000 PM;1
0;2-nov-18;501552;31;34551400;-765304167;383;421;192;5796319318;01-NOV-18 12.28.40.000000 PM;1
0;2-nov-18;500603;3;34569000;-765302067;383;421;192;5796319970;01-NOV-18 12.29.02.000000 PM;1
0;2-nov-18;501552;264;34571517;-765300133;383;421;192;5796320243;01-NOV-18 12.29.12.000000 PM;1
0;2-nov-18;501552;267;34571150;-765300467;383;421;192;5796321081;01-NOV-18 12.29.41.000000 PM;1
0;2-nov-18;500603;31;34572533;-765299367;383;421;192;5796321621;01-NOV-18 12.30.00.000000 PM;1
0;2-nov-18;500603;281;34593217;-765283550;383;421;192;5796322328;01-NOV-18 12.30.25.000000 PM;1
0;2-nov-18;502351;5;34610733;-765271283;383;421;192;5796322745;01-NOV-18 12.30.39.000000 PM;1
0;2-nov-18;500603;588;34613883;-765268800;383;421;192;5796323179;01-NOV-18 12.30.55.000000 PM;1
0;2-nov-18;500603;589;34614250;-765268317;383;421;192;5796324023;01-NOV-18 12.31.23.000000 PM;1
0;2-nov-18;500106;884;34843400;-765134300;383;421;732;5796352100;01-NOV-18 12.48.00.000000 PM;1
0;2-nov-18;502550;31;34843017;-765134533;383;421;732;5796352132;01-NOV-18 12.48.01.000000 PM;1
0;2-nov-18;502550;342;34816083;-765151983;383;421;732;5796352991;01-NOV-18 12.48.32.000000 PM;1
0;2-nov-18;502550;505;34804983;-765158317;383;421;732;5796353549;01-NOV-18 12.48.50.000000 PM;1
0;2-nov-18;502500;-1;34788200;-765168833;383;421;732;5796354093;01-NOV-18 12.49.09.000000 PM;1
0;2-nov-18;502550;789;34786533;-765169983;383;421;732;5796354401;01-NOV-18 12.49.20.000000 PM;1
0;2-nov-18;502550;776;34785300;-765170767;383;421;732;5796355210;01-NOV-18 12.49.49.000000 PM;1
0;2-nov-18;502550;803;34783433;-765172317;383;421;732;5796356070;01-NOV-18 12.50.18.000000 PM;1
0;2-nov-18;502550;803;34783400;-765172300;383;421;732;5796356858;01-NOV-18 12.50.47.000000 PM;1
0;2-nov-18;502550;803;34783367;-765172300;383;421;732;5796357682;01-NOV-18 12.51.16.000000 PM;1
0;2-nov-18;502500;33;34783183;-765172433;383;421;732;5796357771;01-NOV-18 12.51.19.000000 PM;1
0;2-nov-18;502500;245;34763233;-765184683;383;421;732;5796358506;01-NOV-18 12.51.46.000000 PM;1
0;2-nov-18;502500;9;34749850;-765193400;383;421;732;5796359355;01-NOV-18 12.52.17.000000 PM;1
0;2-nov-18;502500;29;34748350;-765194317;383;421;732;5796359451;01-NOV-18 12.52.21.000000 PM;1
0;2-nov-18;502450;4;34746167;-765195483;383;421;732;5796359543;01-NOV-18 12.52.24.000000 PM;1
0;2-nov-18;502500;555;34742600;-765197667;383;421;732;5796360341;01-NOV-18 12.52.53.000000 PM;1
0;2-nov-18;502450;34;34741867;-765198117;383;421;732;5796360396;01-NOV-18 12.52.55.000000 PM;1
0;2-nov-18;502450;295;34720283;-765211983;383;421;732;5796361243;01-NOV-18 12.53.25.000000 PM;1
0;2-nov-18;502450;411;34712650;-765218517;383;421;732;5796362100;01-NOV-18 12.53.55.000000 PM;1
0;2-nov-18;502450;701;34685700;-765231617;383;421;732;5796362903;01-NOV-18 12.54.24.000000 PM;1
0;2-nov-18;502450;1025;34661517;-765241217;383;421;732;5796363737;01-NOV-18 12.54.55.000000 PM;1
0;2-nov-18;502450;1063;34657600;-765244117;383;421;732;5796363911;01-NOV-18 12.55.02.000000 PM;1
0;2-nov-18;502450;1332;34638383;-765251850;383;421;732;5796364711;01-NOV-18 12.55.31.000000 PM;1
0;2-nov-18;502400;1;34637767;-765252250;383;421;732;5796364770;01-NOV-18 12.55.33.000000 PM;1
0;2-nov-18;502450;1354;34637800;-765252100;383;421;732;5796365511;01-NOV-18 12.56.00.000000 PM;1
0;2-nov-18;502450;1354;34637533;-765252250;383;421;732;5796366296;01-NOV-18 12.56.29.000000 PM;1
0;2-nov-18;502450;1352;34636817;-765252817;383;421;732;5796367075;01-NOV-18 12.56.58.000000 PM;1
0;2-nov-18;502450;1352;34636833;-765252833;383;421;732;5796367910;01-NOV-18 12.57.27.000000 PM;1
0;2-nov-18;502450;1352;34636867;-765252817;383;421;732;5796368712;01-NOV-18 12.57.58.000000 PM;1
0;2-nov-18;502450;1352;34636867;-765252800;383;421;732;5796369479;01-NOV-18 12.58.26.000000 PM;1
0;2-nov-18;502450;1352;34636833;-765252800;383;421;732;5796370243;01-NOV-18 12.58.55.000000 PM;1
0;2-nov-18;502450;1354;34636833;-765252783;383;421;732;5796371123;01-NOV-18 12.59.25.000000 PM;1
17;2-nov-18;502400;4;34636900;-765252750;383;421;732;5796371890;01-NOV-18 12.59.53.000000 PM;1
0;2-nov-18;502450;1356;34636900;-765252750;383;421;732;5796371945;01-NOV-18 12.59.55.000000 PM;1
5;3-nov-18;501450;49;34441967;-765264333;141;150;352;5797347474;02-NOV-18 09.59.51.000000 PM;1
0;3-nov-18;501550;2438;34730300;-765203150;141;150;352;5797359547;02-NOV-18 10.07.45.000000 PM;1
5;3-nov-18;501550;3085;34778867;-765172750;141;150;352;5797361205;02-NOV-18 10.08.52.000000 PM;1
0;3-nov-18;501550;-1;34892817;-765103533;141;150;716;5797364818;02-NOV-18 10.11.20.000000 PM;1
5;3-nov-18;501550;-1;34916333;-765096017;141;150;716;5797365388;02-NOV-18 10.11.42.000000 PM;1
5;3-nov-18;501550;-1;34918667;-765095250;141;150;716;5797365419;02-NOV-18 10.11.43.000000 PM;1
0;3-nov-18;501550;-1;34925650;-765092867;141;150;716;5797365532;02-NOV-18 10.11.49.000000 PM;1
0;3-nov-18;501550;-1;34957433;-765081717;141;150;716;5797366297;02-NOV-18 10.12.20.000000 PM;1
0;3-nov-18;-1;-1;34961767;-765080033;-1;999;-1;5797366361;02-NOV-18 10.12.23.000000 PM;1
0;3-nov-18;-1;-1;34964933;-765065283;-1;999;-1;5797367434;02-NOV-18 10.13.06.000000 PM;1
0;3-nov-18;-1;-1;34964817;-765056417;-1;999;-1;5797368314;02-NOV-18 10.13.44.000000 PM;1
0;3-nov-18;-1;-1;34964517;-765055283;-1;999;-1;5797369036;02-NOV-18 10.14.15.000000 PM;1
0;3-nov-18;-1;-1;34964500;-765055333;-1;999;-1;5797369823;02-NOV-18 10.14.46.000000 PM;1
0;3-nov-18;-1;-1;34963450;-765053817;-1;999;-1;5797370169;02-NOV-18 10.15.01.000000 PM;1
0;3-nov-18;-1;-1;34958983;-765054500;-1;999;-1;5797370578;02-NOV-18 10.15.17.000000 PM;1
0;3-nov-18;-1;-1;34958650;-765054633;-1;999;-1;5797371327;02-NOV-18 10.15.48.000000 PM;1
0;3-nov-18;-1;-1;34955000;-765051183;-1;999;-1;5797372015;02-NOV-18 10.16.18.000000 PM;1
0;3-nov-18;-1;-1;34957467;-765047700;-1;999;-1;5797372743;02-NOV-18 10.16.48.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047850;-1;999;-1;5797373469;02-NOV-18 10.17.18.000000 PM;1
0;3-nov-18;-1;-1;34957583;-765047850;-1;999;-1;5797374117;02-NOV-18 10.17.47.000000 PM;1
0;3-nov-18;-1;-1;34957583;-765047833;-1;999;-1;5797374778;02-NOV-18 10.18.16.000000 PM;1
